epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr,train_epoch_seconds,val_epoch_seconds,train_examples_per_sec,val_examples_per_sec,train_steps_per_sec,val_steps_per_sec,train_cpu_util,val_cpu_util,train_ram_used_gb,val_ram_used_gb,train_vram_used_gb,val_vram_used_gb,train_vram_peak_gb,val_vram_peak_gb
1.0,0.16386615686249315,0.9606359649122806,0.9606049529621029,0.0066726135627087685,0.9985260399606944,0.9986859453824364,0.0001483610700550354,96.95319710392505,15.170561191160232,752.52804630871,1207.4701633762736,1.9597084539289324,3.164022701280769,8.6,10.0,16.200130462646484,17.10250473022461,6.029296875,0.23046875,5.600569725036621,1.4088854789733887
2.0,0.005018033897667601,0.9988898026315789,0.99900870910156,0.0037756739829952948,0.99912654219893,0.9992199448543336,0.00014351590932319504,34.67007002187893,2.445316575933248,2104.40878700152,7491.054606297342,5.480231216149792,19.629360252334994,10.8,16.8,16.754749298095703,16.904483795166016,6.05859375,6.201171875,5.496452331542969,0.8804020881652832
3.0,0.0025443060356273987,0.9993969298245614,0.9994606266012491,0.002426114557663782,0.9992903155366306,0.9993665389672605,0.00013567627457812106,34.66526589682326,2.442141399020329,2104.700428871832,7500.794183067495,5.480990700187062,19.654881580262025,10.1,16.7,17.013671875,17.093284606933594,6.34375,6.486328125,5.487424850463867,0.8804020881652832
4.0,0.0016483456419225326,0.9995339912280702,0.9995828683647919,0.002188320932514296,0.9995086799868982,0.999561217276832,0.00012518479547691437,34.68711022590287,2.4445980391465127,2103.374986409694,7493.256439981192,5.477539027108578,19.635129878758445,11.7,16.6,16.97818374633789,17.056774139404297,6.62890625,6.771484375,5.487424850463867,0.8804020881652832
5.0,0.0010263431490513317,0.9997944078947368,0.9998152213763912,0.0013675464788812362,0.9996724533245988,0.9997073106849551,0.00011250000000000001,34.682375859003514,2.45013907388784,2103.662110594988,7476.310302228397,5.478286746341115,19.59072467010389,10.2,16.7,16.99135971069336,17.045490264892578,6.9140625,7.056640625,5.487424850463867,0.8804020881652832
6.0,0.0012457895697208874,0.9996162280701755,0.9996570132036614,0.0012017667703537952,0.9997816355497325,0.999804464974105,9.817627457812107e-05,34.829717431915924,2.457792239030823,2094.762903047376,7453.030288362903,5.4551117266858755,19.52972234094439,10.2,17.3,17.003707885742188,17.10769271850586,6.0390625,6.181640625,5.496452331542969,0.8804020881652832
7.0,0.0004552214292057774,0.9999588815789474,0.9999632584122679,0.0009527659361533481,0.9997270444371656,0.9997552880723131,8.283963474507403e-05,34.68901939294301,2.4658238568808883,2103.259223719731,7428.754470390725,5.477237561770132,19.46611063318893,10.2,16.8,16.909683227539062,17.11992645263672,6.32421875,6.466796875,5.487424850463867,0.8804020881652832
8.0,0.0007692773614013405,0.9997807017543859,0.9998038836690618,0.000803230969532828,0.9997816355497325,0.999804464974105,6.716036525492602e-05,34.692387155024335,2.442772601963952,2103.0550499155706,7498.856007011297,5.476705859155132,19.649802835273626,10.2,17.0,16.94888687133789,17.067859649658203,6.609375,6.751953125,5.487424850463867,0.8804020881652832
9.0,0.000344652721756383,0.999890350877193,0.9999019408036106,0.000730670244233787,0.9997816355497325,0.9998056487151065,5.182372542187897e-05,34.93218959495425,2.4539859190117568,2088.618000932259,7464.590508888018,5.439109377427757,19.560014435343643,10.6,17.0,17.670421600341797,17.773807525634766,6.89453125,7.037109375,5.487424850463867,0.8804020881652832
10.0,0.00023420649139504685,0.9999588815789474,0.9999629759321907,0.000792525951903204,0.9998362266622994,0.9998536414210756,3.750000000000003e-05,34.81621635495685,2.4560590751934797,2095.5752128881904,7458.28965801931,5.4572271168963296,19.543503853309687,10.3,16.9,17.672428131103516,17.780261993408203,6.037109375,6.1796875,5.496452331542969,0.8804020881652832
11.0,0.00032534986211542495,0.9999040570175438,0.9999143309629438,0.0008766995024012093,0.9998362266622994,0.999853058111654,2.4815204523085664e-05,34.690279392991215,2.4385180361568928,2103.1828303677703,7511.9395175231875,5.4770386207494015,19.6840865182396,10.1,16.6,17.693862915039062,17.81268310546875,6.322265625,6.46484375,5.487424850463867,0.8804020881652832
12.0,0.0003264801021207843,0.9999314692982456,0.999939048800906,0.0008509715372121598,0.9998362266622994,0.9998536414210756,1.4323725421878952e-05,34.69166125706397,2.4368913951329887,2103.0990548238383,7516.953786527007,5.476820455270412,19.69722577537375,10.3,17.0,17.72081756591797,17.846656799316406,6.609375,6.751953125,5.487424850463867,0.8804020881652832
13.0,0.00030289943280972933,0.9999314692982456,0.9999385253589558,0.0009451881872669215,0.9997816355497325,0.9998056487151065,6.484090676804929e-06,34.69893218996003,2.439693055814132,2102.6583642568294,7508.321571988586,5.475672823585493,19.674606149986467,10.1,16.6,17.770469665527344,17.80691909790039,6.89453125,7.037109375,5.487424850463867,0.8804020881652832
14.0,0.0004170492814298262,0.9999040570175438,0.9999143942930696,0.0009670482476812638,0.9997816355497325,0.999804464974105,1.6389299449645739e-06,35.070869215996936,2.454192921053618,2080.359045299072,7463.960898451225,5.417601680466333,19.558364620900687,11.0,16.6,17.678428649902344,17.817092895507812,6.0390625,6.181640625,5.496458053588867,0.8804020881652832
15.0,0.00015398695280677394,0.9999588815789474,0.999963308577311,0.000825752791833612,0.9998362266622994,0.9998536414210756,0.0,34.70830132300034,2.4361728481017053,2102.090774222108,7519.170905411577,5.47419472453674,19.70303545473063,10.1,16.7,17.764209747314453,17.775196075439453,6.32421875,6.466796875,5.487424850463867,0.8804020881652832
