epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr,train_epoch_seconds,val_epoch_seconds,train_examples_per_sec,val_examples_per_sec,train_steps_per_sec,val_steps_per_sec,train_cpu_util,val_cpu_util,train_ram_used_gb,val_ram_used_gb,train_vram_used_gb,val_vram_used_gb,train_vram_peak_gb,val_vram_peak_gb
1.0,1.638168821943567,0.5017453457446809,0.49928997816843823,1.1574634989754098,0.6947540983606557,0.6919327439408967,0.0001483610700550354,61.23236898612231,12.652398896869272,196.4973787430457,241.06100549475218,0.7675678857150222,0.9484367429301725,7.8,7.9,13.79248046875,14.298065185546875,4.048828125,0.189453125,3.7674646377563477,1.2322373390197754
2.0,0.5904801957150723,0.8319481382978723,0.8308259319662801,0.350781970414959,0.8898360655737705,0.8888954524456217,0.00014351590932319504,5.658226664876565,0.44788179686293006,2126.461294788458,6809.832463303757,8.306489432767414,26.79278346217872,11.7,14.7,14.334842681884766,14.388690948486328,4.068359375,4.1640625,3.7035441398620605,0.6126484870910645
3.0,0.228686068920379,0.9329288563829787,0.9328400003259472,0.17504888815957992,0.9508196721311475,0.9507405693196613,0.00013567627457812106,5.651450868230313,0.44792569102719426,2129.010811655111,6809.165138542656,8.316448483027777,26.790157922135037,12.7,14.5,14.241889953613281,14.337543487548828,4.26171875,4.357421875,3.692561626434326,0.6126484870910645
4.0,0.1276172272702481,0.9635970744680851,0.9635760651668006,0.125474853515625,0.959672131147541,0.9597610773098022,0.00012518479547691437,5.658189707901329,0.4478656549472362,2126.4751839617575,6810.077902399829,8.306543687350615,26.79374912419605,12.1,14.7,14.453548431396484,14.420597076416016,4.453125,4.548828125,3.692561626434326,0.6126484870910645
5.0,0.08832069153481341,0.9752327127659575,0.975246533387301,0.10888699891137295,0.9655737704918033,0.9655736438476736,0.00011250000000000001,5.660780535079539,0.44670800608582795,2125.501938370225,6827.726296479204,8.302741946758692,26.86318542877064,11.6,14.7,14.4393310546875,14.395042419433594,4.64453125,4.740234375,3.692561626434326,0.6126484870910645
6.0,0.06605706823633072,0.9806349734042553,0.9806427075430904,0.09017384013191598,0.9718032786885246,0.971855463055619,9.817627457812107e-05,5.668514870107174,0.447472260100767,2122.6018235306337,6816.064976437121,8.291413373166538,26.817304825326378,11.5,15.7,14.410808563232422,14.43267822265625,4.8359375,4.931640625,3.692561626434326,0.6126484870910645
7.0,0.0513121320846233,0.984624335106383,0.9846206524709104,0.07844222272028689,0.9737704918032787,0.9738056101324425,8.283963474507403e-05,5.651334187015891,0.4503275379538536,2129.054768632136,6772.84807821933,8.316620189969282,26.647271127420318,11.4,14.4,14.447517395019531,14.46701431274414,5.02734375,5.123046875,3.692561626434326,0.6126484870910645
8.0,0.04057937987307285,0.988530585106383,0.9885249481373671,0.07110095915247182,0.9770491803278688,0.9770156100770476,6.716036525492602e-05,5.6561113889329135,0.44990112097002566,2127.256550064154,6779.267394186386,8.309595898688102,26.672527452536603,14.2,15.9,14.766250610351562,14.765304565429688,5.21875,5.314453125,3.692561626434326,0.6126484870910645
9.0,0.0347475954826842,0.9901097074468085,0.990109025428986,0.07181442510886271,0.9770491803278688,0.9770582158880126,5.182372542187897e-05,5.652178769931197,0.44958969997242093,2128.736632324611,6783.963245125712,8.315377470018012,26.691002931642146,12.0,14.4,14.852031707763672,14.920734405517578,5.41015625,5.505859375,3.692561626434326,0.6126484870910645
10.0,0.034514023902568414,0.9893617021276596,0.9893612666404845,0.08470730140560963,0.9724590163934427,0.9725620781749456,3.750000000000003e-05,5.65785360801965,0.4471844919025898,2126.601505373946,6820.451190119495,8.307037130366977,26.834562059486537,11.7,15.9,14.48354721069336,14.477340698242188,5.6015625,5.697265625,3.692561626434326,0.6126484870910645
11.0,0.028769548903120324,0.9913563829787234,0.991349844966766,0.06566554335297131,0.98,0.9799946982371021,2.4815204523085664e-05,5.658494750969112,0.45324756600894034,2126.3605480838023,6729.214294202826,8.306095890952353,26.475597223093082,11.6,15.7,14.519172668457031,14.51523208618164,5.79296875,5.888671875,3.692561626434326,0.6126484870910645
12.0,0.025881473054277137,0.9931848404255319,0.9931802187379036,0.08561036156826332,0.9757377049180328,0.9758278502955436,1.4323725421878952e-05,5.65500035090372,0.45023957709781826,2127.674492200019,6774.171252691459,8.311228485156324,26.652477059769673,11.6,14.7,14.555313110351562,14.560932159423828,5.984375,6.080078125,3.692561626434326,0.6126484870910645
13.0,0.021513375830143056,0.9945146276595744,0.9945102469107046,0.06882288698290215,0.9780327868852459,0.9780545673319347,6.484090676804929e-06,5.66565893497318,0.4589593259152025,2123.6717808282533,6645.469059634098,8.295592893860364,26.146107775609565,11.6,20.6,14.610420227050781,14.574054718017578,6.17578125,6.271484375,3.692561626434326,0.6126484870910645
14.0,0.02259163907233705,0.9934341755319149,0.9934400115857136,0.06627295322105532,0.979344262295082,0.9793545367127139,1.6389299449645739e-06,5.662897021044046,0.45114900497719646,2124.707540202048,6760.515852526736,8.29963882891425,26.59875089518716,11.6,16.0,14.566730499267578,14.57564926147461,6.3671875,6.462890625,3.692561626434326,0.6126484870910645
15.0,0.024001585676314982,0.9945977393617021,0.9945951781534139,0.0693862965067879,0.9790163934426229,0.9790335247771248,0.0,5.65932542597875,0.45175180421210825,2126.048441174264,6751.494895121553,8.30487672333697,26.56325860375693,11.5,14.9,14.530632019042969,14.533771514892578,6.55859375,6.654296875,3.692561626434326,0.6126484870910645
