epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,0.3507603198498279,0.8945039335664335,0.9048466767016136,0.13702502533368818,0.9591658477999782,0.9635645347831397,0.00029917828430524096
2.0,0.09013534092402958,0.9751693618881119,0.9778809641875462,0.050642679736973194,0.9883720930232558,0.9896341531366155,0.0002967221401100708
3.0,0.04837555985350709,0.987338833041958,0.9887099740440025,0.059861080812332816,0.9829675728791353,0.9847320374507326,0.00029265847744427303
4.0,0.03314634469839243,0.9912587412587412,0.9922238867034093,0.13205195623839938,0.9546893765694945,0.9606771797138339,0.0002870318186463901
5.0,0.027966019156929495,0.9923923732517482,0.9932333678345101,0.02266872792098704,0.9960148487826181,0.9964619300589123,0.0002799038105676658
6.0,0.02011572230945934,0.9946323208041958,0.9952173117169921,0.05055659144501822,0.9840048040179059,0.9856991868754373,0.0002713525491562421
7.0,0.017859792375898027,0.9951786494755245,0.9956914470723973,0.024510211696764282,0.9925756086909051,0.9932772882376925,0.00026147172382160914
8.0,0.011607636938561927,0.9967903190559441,0.9971372788360137,0.03456470411616989,0.9895185063871602,0.9906497542441407,0.00025036959095382875
9.0,0.010514965424170861,0.9971454326923077,0.9974602392240408,0.019324992288472235,0.9943225242930451,0.994897437728539,0.000238167787843871
10.0,0.010127796993388996,0.9970498251748252,0.9973661263168626,0.01079297349473537,0.9973250354842231,0.9975735347111203,0.00022500000000000002
11.0,0.006285827476661522,0.9986888111888111,0.9988360180613526,0.00523798209843332,0.9987444044109619,0.9988801370042003,0.0002110104964613701
12.0,0.0069063922742030005,0.9980605332167832,0.9982638722668815,0.024925344387820382,0.993066928704007,0.9937592952253468,0.00019635254915624216
13.0,0.00517920389042034,0.9987024694055944,0.9988476167698414,0.10947415297410676,0.9569822032973032,0.9620779887408993,0.00018118675362266393
14.0,0.005464615938546774,0.9984839379370629,0.9986523725178357,0.004138024825041882,0.9989627688612294,0.9990782721997439,0.0001656792694901481
15.0,0.0025633971591095825,0.9995356206293706,0.9995761469403887,0.006985861058448103,0.9975433999344907,0.9978141589621253,0.0001500000000000001
16.0,0.0026571002456691716,0.9993034309440559,0.9993796926560474,0.003321574652919942,0.9993449066491975,0.9994164636197734,0.00013432073050985205
17.0,0.0022113206503274556,0.9994946459790209,0.9995502327010307,0.016651207292583625,0.9955235287695163,0.9960133684098023,0.00011881324637733612
18.0,0.002430933338778836,0.9995356206293706,0.9995872525970078,0.002587999497351265,0.9993994977617644,0.9994638495392306,0.00010364745084375793
19.0,0.000935395176594074,0.999877076048951,0.9998903087422418,0.0020417932834619,0.999563271099465,0.9995665236198842,8.898950353863002e-05
20.0,0.0007781493705469411,0.9999043924825175,0.9999150472978866,0.005850613149756856,0.9988535866360957,0.9989780659168193,7.500000000000005e-05
21.0,0.0008317127407013954,0.9998497596153846,0.9998665940062764,0.0023313481313899324,0.999563271099465,0.9996072517415754,6.183221215612906e-05
22.0,0.0005224523740214902,0.9999453671328671,0.9999506388687762,0.002332175711198514,0.9995086799868982,0.9995602024399156,4.963040904617133e-05
23.0,0.0005212999307192289,0.9999453671328671,0.9999510349053629,0.0015765898273766646,0.9997816355497325,0.9998051096399984,3.852827617839091e-05
24.0,0.00032560438751340744,0.9999863417832168,0.9999879390313101,0.001979617966302996,0.9996724533245988,0.9997093327267775,2.8647450843757908e-05
25.0,0.0004004671440257893,0.9999590253496503,0.9999634167043293,0.0016003166279530913,0.9997816355497325,0.9998051096399984,2.00961894323342e-05
26.0,0.00023021283266427633,0.9999863417832168,0.9999878460977646,0.0014539861902944358,0.9997816355497325,0.9998051096399984,1.2968181353609857e-05
27.0,0.00019389095266798993,1.0,1.0,0.0014865684488452487,0.9998362266622994,0.9998528864344962,7.341522555726972e-06
28.0,0.00020584213983762515,1.0,1.0,0.0015715193912469868,0.9997816355497325,0.9998051096399984,3.2778598899291474e-06
29.0,0.00016751072623512962,1.0,1.0,0.00155223723985389,0.9997270444371656,0.9997573329544346,8.2171569475899e-07
30.0,0.00021218126835106135,0.9999863417832168,0.9999879882644084,0.0014647651361656417,0.9997816355497325,0.9998051096399984,0.0
