epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,0.45506990196381936,0.8554349783861671,0.8560765920991322,0.19538066086526354,0.9373988127361036,0.9378189773216608,0.0002988172051971717
2.0,0.12401238916930273,0.9652377521613833,0.965421068473616,0.0986336579231033,0.9694189602446484,0.9698939236892589,0.0002952874741692947
3.0,0.07192973925675714,0.9794218299711815,0.9795341017247574,0.15217798119462808,0.9509803921568627,0.9504186375047056,0.0002894664728832377
4.0,0.047020139886597735,0.9872568443804035,0.9873333382493248,0.03228259922939574,0.9920849073574384,0.9921084864071881,0.00028144600200657956
5.0,0.036815384966495744,0.9900486311239193,0.9900958336486141,0.052043483162509556,0.9856089224680697,0.9855204294404931,0.00027135254915624217
6.0,0.029079962188984544,0.9923676152737753,0.992392336156878,0.0208376400503758,0.9949631228638244,0.994975137556235,0.0002593452941132118
7.0,0.0214719607438409,0.9943939121037464,0.9944184584771563,0.10267554892333941,0.95979492714517,0.9598239196895049,0.00024561359846230347
8.0,0.017744119297874075,0.9953395172910663,0.9953581228791499,0.03970908947097331,0.9884871379744559,0.9886552272310878,0.0002303740192468495
9.0,0.013931506648874421,0.9960824927953891,0.9960985092356255,0.016882009655478446,0.9960424536787192,0.9960079964049994,0.0002138668937347609
10.0,0.012125210390997895,0.9966453530259366,0.9966592896339902,0.013325900691815214,0.9966720633207411,0.9966529118785331,0.0001963525491562421
11.0,0.0107441319512359,0.9972532420749279,0.9972714544753007,0.006784079850717164,0.9983810037776578,0.9983791370187683,0.00017810719718785873
12.0,0.007175512203909135,0.9985140489913544,0.9985144222087394,0.010296337294437019,0.997121784493614,0.9971135050978924,0.00015941857792939703
13.0,0.007960936521590615,0.9979737031700289,0.9979830079949521,0.004296869784727609,0.9989206691851052,0.9989215577484499,0.00014058142207060302
14.0,0.005360763766923624,0.9987391930835735,0.9987427846909341,0.026817463138674336,0.9899262457276489,0.9899005862793085,0.00012189280281214133
15.0,0.0038554046614369328,0.9992119956772334,0.9992170656138013,0.0038429743352822424,0.9994603345925526,0.9994574007151089,0.00010364745084375795
16.0,0.002558136364225008,0.9994146253602305,0.9994141746860794,0.003102300321054364,0.999190501888829,0.9991944874625158,8.61331062652391e-05
17.0,0.0017482835896077006,0.9997073126801153,0.9997048209655292,0.00315807731616066,0.999190501888829,0.9991991756560925,6.962598075315047e-05
18.0,0.001522243881775254,0.9997523414985591,0.999751869193941,0.002545827668998541,0.9995502788271272,0.9995550892312494,5.4386401537696536e-05
19.0,0.0010432306387238956,0.9998649135446686,0.9998630671487643,0.0015715828772220792,0.9997301672962763,0.999731056514592,4.06547058867883e-05
20.0,0.0008098374869706652,0.9998649135446686,0.999864882449016,0.0028943365309431006,0.999190501888829,0.9991895701489204,2.86474508437579e-05
21.0,0.000647247181158588,0.9999549711815562,0.9999546760877962,0.0014292065414041684,0.999370390357978,0.9993682644422719,1.8553997993420465e-05
22.0,0.0005697985032106339,0.9999549711815562,0.9999552489828659,0.0012595274826244691,0.9994603345925526,0.9994608056390882,1.05335271167623e-05
23.0,0.00046805350340752504,0.9999324567723343,0.9999329281580455,0.0013280425232120245,0.9995502788271272,0.9995527744916805,4.712525830705356e-06
24.0,0.0003562089302697855,1.0,1.0,0.0013818345410421954,0.9994603345925526,0.9994647471661017,1.1827948028283355e-06
25.0,0.0004166299826130056,0.9999549711815562,0.999955398165054,0.001441350663430958,0.9994603345925526,0.9994663600029012,0.0
