epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,0.7880250797715298,0.7461845930232558,0.7458071848521571,0.5795997692368232,0.7937578701205252,0.7899161561301096,0.0002988172051971717
2.0,0.295452029206032,0.9158793604651163,0.9162261142496803,0.21596361720576993,0.943694909156323,0.9437284102581007,0.0002952874741692947
3.0,0.17165419112804325,0.9517169331395349,0.9519195777888457,0.1394756747398644,0.9568267674042094,0.9573237690556692,0.0002894664728832377
4.0,0.1098667300024698,0.9698628270348837,0.9699136026332618,0.1123587616400488,0.9698686814175211,0.9703051922132275,0.00028144600200657956
5.0,0.07733917790789936,0.9793332122093024,0.9793672985431099,0.08727403157991265,0.9747256700845476,0.9748078795044908,0.00027135254915624217
6.0,0.05848869612050611,0.9844204215116279,0.9844156007955001,0.06718846400192818,0.9833603166037057,0.9833505781904848,0.0002593452941132118
7.0,0.04683547241743221,0.9878724563953488,0.9879014347519808,0.033376535551864095,0.9908256880733946,0.9908242403296633,0.00024561359846230347
8.0,0.037091158157171206,0.9903933502906976,0.9903834007301636,0.034326582509078746,0.9919050188882893,0.9919072770561914,0.0002303740192468495
9.0,0.03276370015255241,0.9923237645348837,0.9923419985035895,0.0728387504971527,0.980212268393596,0.9804985688640683,0.0002138668937347609
10.0,0.0229092794795369,0.9948219476744186,0.9948341232973672,0.020423369005357305,0.9946932901601008,0.9946921407438761,0.0001963525491562421
11.0,0.02127079492391542,0.9951626090116279,0.9952017155132346,0.017084900220749853,0.9955027882712718,0.9954872418745223,0.00017810719718785873
12.0,0.016134119311044384,0.9966615188953488,0.9966715727373396,0.01839659200724262,0.9937938478143551,0.9938713860531216,0.00015941857792939703
13.0,0.014464607072430987,0.997093023255814,0.9971008447195038,0.014227177989978244,0.996492174851592,0.9964658543589071,0.00014058142207060302
14.0,0.009134254483289497,0.9984556686046512,0.9984576612458536,0.00974878996347948,0.9974815614319122,0.9974755810291901,0.00012189280281214133
15.0,0.01001139990119047,0.9982966933139535,0.9983089687847302,0.0060947635744646915,0.9987407807159561,0.9987358662123935,0.00010364745084375795
16.0,0.007786866537360258,0.9989098837209303,0.9989180431296101,0.01052057204818657,0.997121784493614,0.9971444106429292,8.61331062652391e-05
17.0,0.007532582726589469,0.9988644622093024,0.9988647776984962,0.0038485162484171924,0.999370390357978,0.9993789784873381,6.962598075315047e-05
18.0,0.005451808488646219,0.9993640988372093,0.9993627162544279,0.004793230589612565,0.9986508364813815,0.9986607626432319,5.4386401537696536e-05
19.0,0.0056130428646886076,0.9993413880813954,0.9993431211656063,0.005392302753128022,0.9991005576542543,0.9990981417056304,4.06547058867883e-05
20.0,0.005072292893431907,0.999523074127907,0.9995252975226988,0.0043341648151900706,0.999190501888829,0.9991895389826484,2.86474508437579e-05
21.0,0.003915304361387741,0.9996139171511628,0.9996161363087411,0.004386923814510394,0.9991005576542543,0.9990904466989461,1.8553997993420465e-05
22.0,0.00381927746672963,0.9997501816860465,0.9997520701536502,0.0030426369186870744,0.9992804461234035,0.9992730156235465,1.05335271167623e-05
23.0,0.003829511792160744,0.9996820494186046,0.9996825614559501,0.0028523062390160875,0.9995502788271272,0.9995505502956046,4.712525830705356e-06
24.0,0.0032112057818922887,0.9997501816860465,0.999751624340238,0.00283598878396932,0.999370390357978,0.9993690592461622,1.1827948028283355e-06
25.0,0.0032794219116831936,0.9998410247093024,0.9998426171041219,0.0029573648133323356,0.9992804461234035,0.999275357614015,0.0
