epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,1.9729963262030419,0.33643617021276595,0.33123933559948254,1.903948194159836,0.33081967213114755,0.2747308218002792,0.00029917828430524096
2.0,1.4681149746509308,0.5604222074468085,0.5590165880405886,1.4314219390368852,0.5606557377049181,0.5673871412236497,0.0002967221401100708
3.0,1.2155581535177027,0.6484375,0.6487358540714014,1.2234250128073771,0.600983606557377,0.6110984111175887,0.00029265847744427303
4.0,0.9595700527759309,0.7308843085106383,0.73055517910077,1.2686574667008197,0.6144262295081967,0.6233351539704601,0.0002870318186463901
5.0,0.8060117680975731,0.7751828457446809,0.775003490389799,1.0051988345286886,0.6350819672131147,0.6528920075100149,0.0002799038105676658
6.0,0.6730081274154338,0.8191489361702128,0.8188049859361884,0.7813887999487705,0.7534426229508197,0.7578724490315301,0.0002713525491562421
7.0,0.5810545251724568,0.844248670212766,0.8440349832605575,0.5749814293032787,0.8259016393442623,0.8247681972683475,0.00026147172382160914
8.0,0.5093878482250457,0.8652759308510638,0.8650609129402822,0.612346631659836,0.7878688524590164,0.7864085753879198,0.00025036959095382875
9.0,0.4463039154702045,0.8834773936170213,0.8832606690442983,0.45253966284579916,0.879016393442623,0.878578067301766,0.000238167787843871
10.0,0.37490361802121425,0.9063331117021277,0.9062658323019577,0.44468149654200817,0.8645901639344262,0.8619284097251431,0.00022500000000000002
