epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,0.3112919947484156,0.8823071459790209,0.8935764352546273,0.22527571710544272,0.9410961895403428,0.9473803877645105,0.00029917828430524096
2.0,0.05466780962643923,0.9816843312937062,0.9834687343298042,0.0385144597409737,0.9875532263347527,0.9888537804450408,0.0002967221401100708
3.0,0.029304741145847562,0.9906714379370629,0.9916554271924615,0.017527254039848953,0.9940495687302108,0.9946533908127927,0.00029265847744427303
4.0,0.025335918773304333,0.9917231206293706,0.9925926602120736,0.012939983742350846,0.9957418932197838,0.9962210054875289,0.0002870318186463901
5.0,0.01767199356239159,0.9943864729020979,0.9949719968756261,0.009022463329859547,0.99737962659679,0.9976675608253696,0.0002799038105676658
6.0,0.020331912941032357,0.9934577141608392,0.994098611409639,0.09871123391268151,0.9719401681406267,0.9749576378602495,0.0002713525491562421
7.0,0.015211133690147134,0.9951786494755245,0.9956572729610492,0.006788013257083837,0.9973250354842231,0.9975691016273518,0.00026147172382160914
8.0,0.012384130404545711,0.9961347246503497,0.9965314344724426,0.009481899654231409,0.9972158532590895,0.9975263140266097,0.00025036959095382875
9.0,0.01602383593579272,0.9949874344405595,0.9955308895496321,0.004398631247803561,0.9986352221858281,0.998787680484371,0.000238167787843871
10.0,0.010056824117273717,0.9967903190559441,0.9971386221489164,0.1413441072945668,0.9539796921061251,0.9584321366702215,0.00022500000000000002
11.0,0.010346737774935636,0.9968859265734266,0.9971476063073342,0.03327435933810835,0.9883175019106889,0.9896093145945978,0.0002110104964613701
12.0,0.01070604541084983,0.9967083697552448,0.9970458559420816,0.005642540343711829,0.9984168577355607,0.9985463937746423,0.00019635254915624216
13.0,0.006024163919728953,0.9981834571678322,0.9983790609254379,0.06372162275067557,0.980893110601594,0.9828558739931559,0.00018118675362266393
14.0,0.00635566578044758,0.997978583916084,0.9981858632047175,0.0034802481914428217,0.9989627688612294,0.9990320474448974,0.0001656792694901481
15.0,0.003773324973099715,0.9986205201048951,0.9987703917929652,0.002887801007811114,0.9991811333114969,0.9992270406942118,0.0001500000000000001
16.0,0.0020556116437578536,0.9993580638111889,0.9994271464846736,0.004724710603795831,0.9985806310732612,0.9986898226453582,0.00013432073050985205
17.0,0.002619522643256021,0.9992078234265734,0.9992949507395572,0.004495094899905276,0.9988535866360957,0.9989346280025697,0.00011881324637733612
18.0,0.002626407813358974,0.9991668487762237,0.999259741906255,0.0036279520284063574,0.9988535866360957,0.9989808517103067,0.00010364745084375793
19.0,0.0020388721169291675,0.9993170891608392,0.9993930849162959,0.0029345650979558614,0.9992357244240637,0.9993157171179412,8.898950353863002e-05
20.0,0.0009713434464447982,0.9996312281468531,0.9996716233012298,0.002715745416319075,0.9992357244240637,0.9993171099514216,7.500000000000005e-05
21.0,0.000756771310226067,0.9998224431818182,0.9998425253713882,0.001953855119478834,0.9993994977617644,0.9994640794021837,6.183221215612906e-05
22.0,0.00038245012918552317,0.9998634178321678,0.9998781690827522,0.002019322221749526,0.9995086799868982,0.9995601534391586,4.963040904617133e-05
23.0,0.0002888246224476741,0.999931708916084,0.9999389770939368,0.002004728162115559,0.9995086799868982,0.9995581657105622,3.852827617839091e-05
24.0,0.0005873633431387948,0.9998361013986014,0.9998538654943827,0.0016571436012685398,0.999563271099465,0.9996087425778621,2.8647450843757908e-05
25.0,0.00036635062286070175,0.9999043924825175,0.9999140823738465,0.002801812050422996,0.999563271099465,0.9996072210152054,2.00961894323342e-05
26.0,0.0003312688346926149,0.999931708916084,0.9999393666932958,0.0015700415552853367,0.9996178622120319,0.9996565126990152,1.2968181353609857e-05
27.0,3.712728515371576e-05,1.0,1.0,0.0014713739044659262,0.9996178622120319,0.9996565126990152,7.341522555726972e-06
28.0,3.018883102527865e-05,1.0,1.0,0.0014918914904877118,0.9996178622120319,0.9996569577122543,3.2778598899291474e-06
29.0,1.7155375383742205e-05,1.0,1.0,0.00165070184831966,0.9996178622120319,0.9996569577122543,8.2171569475899e-07
30.0,2.3135987038795764e-05,1.0,1.0,0.001461877353275456,0.9996178622120319,0.9996565126990152,0.0
