epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr,train_epoch_seconds,val_epoch_seconds,train_examples_per_sec,val_examples_per_sec,train_steps_per_sec,val_steps_per_sec,train_cpu_util,val_cpu_util,train_ram_used_gb,val_ram_used_gb,train_vram_used_gb,val_vram_used_gb,train_vram_peak_gb,val_vram_peak_gb
1.0,0.17332953339690096,0.9590799825174825,0.9590864005672022,0.007441969154208804,0.998689813298395,0.9988318185792738,9.96057350657239e-05,91.55849953717552,14.219283370068297,799.6636070938678,1288.250576576843,3.123685965210421,5.063546321297778,14.9,16.4,15.245365142822266,15.956302642822266,4.048828125,0.173828125,3.7674145698547363,0.7782659530639648
2.0,0.005621902592532284,0.9985932036713286,0.9987452743326269,0.0031920988130991162,0.9992357244240637,0.9993176778910214,9.842915805643155e-05,33.90337075898424,2.318042744882405,2159.5492825915576,7902.356434298315,8.435739385123272,31.06068693468057,17.0,26.1,15.589778900146484,15.682540893554688,4.072265625,4.16796875,3.702967643737793,0.6126918792724609
3.0,0.003528437414369383,0.9990985576923077,0.9991944748195173,0.0031480746493613905,0.9992903155366306,0.99936670318196,9.648882429441257e-05,33.907609827117994,2.327379413880408,2159.2792996410108,7870.654819215166,8.434684764222698,30.936081831176544,16.5,25.4,15.637321472167969,15.691192626953125,4.263671875,4.359375,3.6943044662475586,0.6126918792724609
4.0,0.0016604651521135876,0.9995083041958042,0.999561305915198,0.0015773845039115278,0.9996178622120319,0.9996591207626011,9.381533400219318e-05,33.921244993805885,2.3105345559306443,2158.4113440815468,7928.035507186699,8.431294312818542,31.161620074104288,16.4,24.8,15.64963150024414,15.695316314697266,4.455078125,4.55078125,3.6943044662475586,0.6126918792724609
5.0,0.001197005902136956,0.9996448863636364,0.9996819025262901,0.0015039547052767641,0.999563271099465,0.9996095507380401,9.045084971874738e-05,33.91491696704179,2.3244621218182147,2158.8140720247275,7880.532802862582,8.432867468846592,30.974907839617092,16.4,24.9,15.65195083618164,15.670684814453125,4.646484375,4.7421875,3.6943044662475586,0.6126918792724609
6.0,0.0008971395192446408,0.9997131774475524,0.9997430690900385,0.0011197375553588002,0.9996724533245988,0.9997079151125479,8.644843137107059e-05,33.93673746404238,2.316766801988706,2157.426007069062,7906.708601088328,8.427445340113524,31.077793387834895,16.5,26.0,15.716407775878906,15.722640991210938,4.837890625,4.93359375,3.6943044662475586,0.6126918792724609
7.0,0.0007131138777399397,0.9998224431818182,0.9998408742329911,0.0010065871537649315,0.9997270444371656,0.9997567068982839,8.18711994874345e-05,33.92058264603838,2.314328062115237,2158.4534901422444,7915.04035225577,8.431458945868142,31.11054183657689,16.4,25.0,15.73629379272461,15.709941864013672,5.029296875,5.125,3.6943044662475586,0.6126918792724609
8.0,0.0008551843099660806,0.9998224431818182,0.9998423915829745,0.0012320608977655068,0.9997270444371656,0.9997568670237524,7.679133974894983e-05,33.92671052296646,2.316412370884791,2158.0636280796193,7907.918395809268,8.429936047186013,31.08254855870004,16.4,25.2,15.71597671508789,15.74856948852539,5.220703125,5.31640625,3.6943044662475586,0.6126918792724609
9.0,0.0008337862424917154,0.999808784965035,0.9998292371386966,0.0018410672786415684,0.9996724533245988,0.9997082957828843,7.128896457825363e-05,33.929958819877356,2.3195389448665082,2157.857025075654,7897.259082689909,8.429129004201773,31.040651487808354,16.4,25.6,15.74609375,15.72568130493164,5.412109375,5.5078125,3.6943044662475586,0.6126918792724609
10.0,0.0009547931539428818,0.9997404938811189,0.9997691875496483,0.000810516858051432,0.9997816355497325,0.9998056341495484,6.545084971874737e-05,34.27427456714213,2.329833898926154,2136.1794209990458,7862.363067359853,8.344450863277523,30.903490602135026,16.4,25.4,15.723228454589844,15.847969055175781,5.603515625,5.69921875,3.6943044662475586,0.6126918792724609
11.0,0.00041542168367992747,0.9998907342657343,0.9999022774733897,0.0009531699383749506,0.9997816355497325,0.9998044824371141,5.936906572928624e-05,33.93732918216847,2.318111054133624,2157.388391024876,7902.123570540589,8.427298402440922,31.059771649684595,16.5,25.0,15.794071197509766,15.812698364257812,5.794921875,5.890625,3.6943044662475586,0.6126918792724609
