epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,0.3246422184590343,0.8943189996401584,0.8947826338443097,0.1570711913008466,0.9473826227738802,0.9485939766373186,0.00029939614409928584
2.0,0.09138115398658184,0.9724721122706009,0.9725909742226804,0.045894037457030544,0.9892966360856269,0.9893397060074534,0.0002975894382897944
3.0,0.05571398438202816,0.9832223821518532,0.9832867645465647,0.024384612680274947,0.9937938478143551,0.9937889643486004,0.0002945944291043779
4.0,0.03580525093861045,0.9897220223101835,0.9897543078890212,0.02305824264688315,0.9935240151106314,0.993560951092542,0.00029043523059596053
5.0,0.029328430329522197,0.9914312702410939,0.9914491930957775,0.025760574464339922,0.9926245727648858,0.9926603407618837,0.0002851453301853628
6.0,0.022617588544243658,0.9935678301547319,0.9935804021079433,0.015686674713337886,0.9957726209749955,0.9957690285024159,0.0002787673190402799
7.0,0.01853701415444587,0.9948497661029148,0.9948520257697979,0.009681171898276584,0.9967620075553157,0.9967378438753272,0.0002713525491562421
8.0,0.014306910220733346,0.9956818999640158,0.9956924362223878,0.007345788018654997,0.9980212268393596,0.9980158130223866,0.00026296071990054165
9.0,0.010865421851104264,0.9970088161209067,0.9970170748428611,0.004271837163473295,0.9987407807159561,0.9987364842081579,0.0002536593973480297
10.0,0.010809738115253702,0.9969413458078445,0.9969475894105306,0.003404277630644879,0.9992804461234035,0.9992696541894409,0.00024352347027881003
11.0,0.008398760218721536,0.9979983807124865,0.997999775579998,0.002297311876505951,0.9996402230617017,0.9996345099021978,0.00023263454721781537
12.0,0.00808884798086303,0.9976160489384671,0.997621489756645,0.003597400196594908,0.9989206691851052,0.9989264537756453,0.0002210802993709498
13.0,0.005652153135933178,0.9984706729039223,0.9984714956051726,0.0036836734970046112,0.9990106134196798,0.9990070932640954,0.00020895375474808855
14.0,0.00606859995762021,0.9983582223821519,0.9983604795690134,0.0023738025954181843,0.9996402230617017,0.9996390680460273,0.0001963525491562421
15.0,0.003273133109395733,0.9993028067650234,0.9993084946068936,0.004778245602350566,0.9988307249505307,0.9988198601654338,0.00018337814009344714
16.0,0.004903778235403571,0.9986281036344009,0.998632197969286,0.0029677466364896733,0.9992804461234035,0.9992696564939829,0.00017013498987264832
17.0,0.002617435517093182,0.9992128463476071,0.9992120276785748,0.0021828671843269185,0.9994603345925526,0.9994584981560297,0.00015672972455257723
18.0,0.0031088372278917004,0.9991003958258367,0.9991012696454027,0.0014034541610934619,0.9997301672962763,0.9997303468206388,0.00014327027544742277
