epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,1.6858043032786885,0.4360655737704918,0.4329829977915846,1.0506707863729507,0.6337704918032787,0.6341276477126804,0.00029917828430524096
2.0,0.889649878329918,0.7361475409836066,0.7352831300944345,0.7100539510758197,0.761311475409836,0.7662013961555785,0.0002967221401100708
3.0,0.5663364898181352,0.8375409836065574,0.8375104017890844,0.39241515112704917,0.8845901639344262,0.8862736141855155,0.00029265847744427303
4.0,0.42065213563012294,0.8786065573770492,0.8785649924819564,0.3169959096439549,0.9098360655737705,0.9099324073687945,0.0002870318186463901
5.0,0.329960217085041,0.9036065573770492,0.9036038663418118,0.19326387999487704,0.9439344262295082,0.9439365739673505,0.0002799038105676658
6.0,0.2712720727138832,0.9218852459016393,0.9219163730272,0.24192188700691597,0.9226229508196722,0.9218286840449345,0.0002713525491562421
7.0,0.2326884485463627,0.9341803278688524,0.9342180656206633,0.208963122758709,0.9436065573770491,0.943813131155307,0.00026147172382160914
8.0,0.1861939076908299,0.9485245901639344,0.9485517551408821,0.15358040231173156,0.9534426229508197,0.9534859319530703,0.00025036959095382875
9.0,0.1583980872982838,0.9565573770491803,0.9565522013027354,0.16101305351882683,0.9521311475409836,0.9521904397966819,0.000238167787843871
10.0,0.14150576732197745,0.9615573770491803,0.9615625023235239,0.10883086657914959,0.9688524590163935,0.9689357427287202,0.00022500000000000002
11.0,0.11988248230981045,0.9673770491803279,0.9673877883155872,0.12556074298796108,0.9675409836065574,0.9677972466962574,0.0002110104964613701
12.0,0.1058185314741291,0.9724590163934427,0.9724730602666776,0.09714536573066086,0.9744262295081967,0.9744097406748814,0.00019635254915624216
13.0,0.08873134925717213,0.9778688524590164,0.977863913128781,0.09988791543929303,0.9727868852459016,0.9728521047954803,0.00018118675362266393
14.0,0.07731545370133197,0.9809016393442623,0.9809080537674679,0.08343836549852715,0.9760655737704919,0.9760394839045501,0.0001656792694901481
15.0,0.06393546682889344,0.983688524590164,0.9836953169072139,0.0761463152775999,0.980655737704918,0.9806335584184274,0.0001500000000000001
16.0,0.058513924020235655,0.9855737704918033,0.9855747803048823,0.07886711245677511,0.98,0.980014206982738,0.00013432073050985205
17.0,0.051732002633516905,0.9868852459016394,0.9868888193978573,0.08548016657594774,0.9790163934426229,0.979085408671349,0.00011881324637733612
18.0,0.04436024650198515,0.9899180327868853,0.9899193728763034,0.08173874651799437,0.9763934426229508,0.9765049073951213,0.00010364745084375793
19.0,0.039245973180552,0.9911475409836066,0.9911476929117834,0.06953870429367316,0.9836065573770492,0.9835896427699542,8.898950353863002e-05
20.0,0.030642430039702868,0.9927868852459016,0.9927900560945876,0.07382516329405737,0.9813114754098361,0.9812918496992786,7.500000000000005e-05
21.0,0.02608028724545338,0.9940163934426229,0.9940210667245675,0.07004655681672643,0.9822950819672132,0.9823028843144277,6.183221215612906e-05
22.0,0.022019690841924948,0.9958196721311475,0.9958200310389426,0.0660670446176998,0.9832786885245902,0.9833121000129458,4.963040904617133e-05
23.0,0.021262056944800205,0.9962295081967213,0.9962294712175215,0.0639792670578253,0.9852459016393442,0.9852427393297178,3.852827617839091e-05
24.0,0.019543073060082607,0.9964754098360655,0.996476211545742,0.0675462116178919,0.9845901639344262,0.9845948091315437,2.8647450843757908e-05
25.0,0.015679243744396772,0.9972131147540984,0.9972136172878148,0.06082045758356813,0.9859016393442623,0.9858978325483638,2.00961894323342e-05
26.0,0.013456158247150359,0.9979508196721312,0.9979512513803739,0.06764637931448514,0.9852459016393442,0.985226302240984,1.2968181353609857e-05
27.0,0.013061696036917264,0.9981967213114754,0.9981968881075607,0.06306846743724386,0.9855737704918033,0.9855681745965132,7.341522555726972e-06
28.0,0.01202239489946209,0.9986885245901639,0.9986884233700852,0.059039811931672646,0.9859016393442623,0.9858862295200588,3.2778598899291474e-06
29.0,0.011978317010598104,0.9986885245901639,0.9986882545362443,0.05833560130635246,0.9872131147540983,0.9872071677618122,8.2171569475899e-07
30.0,0.012051275284563909,0.9982786885245901,0.9982790224887911,0.062426932913358095,0.9852459016393442,0.9852347022863303,0.0
