epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr,train_epoch_seconds,val_epoch_seconds,train_examples_per_sec,val_examples_per_sec,train_steps_per_sec,val_steps_per_sec,train_cpu_util,val_cpu_util,train_ram_used_gb,val_ram_used_gb,train_vram_used_gb,val_vram_used_gb,train_vram_peak_gb,val_vram_peak_gb
1.0,0.1555795011849239,0.9638671875,0.9642553626476366,0.008424269949454305,0.9976884579995062,0.9977464596313362,0.0001483610700550354,221.19553475803696,21.33242095913738,1611.0270959574705,4177.584915031775,6.293074593583869,16.360074680155407,9.3,13.1,16.324710845947266,17.484867095947266,4.052734375,0.154296875,3.7676801681518555,0.6134738922119141
2.0,0.01219799874842852,0.9963266657686781,0.9964101321428872,0.005506346294708105,0.9983392805044996,0.998384390351512,0.00014351590932319504,164.6982791959308,10.892970933113247,2163.6655934702953,8181.239126333534,8.451818724493341,32.03900957259368,10.1,17.9,17.795433044433594,17.829437255859375,4.068359375,4.1640625,3.7009921073913574,0.6137180328369141
3.0,0.007701125638238315,0.9976511988146551,0.9977050354030698,0.004974373110497633,0.9986085863686348,0.9986424825427667,0.00013567627457812106,164.70627618697472,10.9145285601262,2163.5605409199397,8165.080104840512,8.451408362968515,31.975728321880414,10.0,17.9,17.87696075439453,17.900211334228516,4.259765625,4.35546875,3.693915843963623,0.6137180328369141
4.0,0.005699127227410503,0.998291015625,0.9983290594057714,0.0032050007910640597,0.9991808613299221,0.9992015135592301,0.00012518479547691437,164.69846290792339,10.911963001824915,2163.663180021436,8166.999831753087,8.451809296958734,31.983246272154084,10.1,18.2,17.82979965209961,17.87781524658203,4.451171875,4.546875,3.693915843963623,0.6137180328369141
5.0,0.004063141414488869,0.9987512347341954,0.9987831515759571,0.0034991965724823757,0.9991023137862161,0.9991230979711845,0.00011250000000000001,164.68664716091007,10.902002471033484,2163.8184160238557,8174.461548397707,8.452415687593186,32.01246751936533,10.1,17.8,17.89532470703125,17.92278289794922,4.642578125,4.73828125,3.693915843963623,0.6137180328369141
6.0,0.00283800819139371,0.9990430809985632,0.9990619125784073,0.002628598227856518,0.9993379564173344,0.9993552673256082,9.817627457812107e-05,164.6928821359761,10.903332514921203,2163.736497766695,8173.464386052803,8.452095694401152,32.00856247595804,10.1,17.8,17.884246826171875,17.927753448486328,4.8359375,4.931640625,3.693915843963623,0.6137180328369141
7.0,0.0023605951975131855,0.9992535470545977,0.9992725808652435,0.0027032087375660815,0.9992930721066451,0.9993113812098076,8.283963474507403e-05,164.69661463680677,10.907455925829709,2163.687461250109,8170.374522344996,8.451904145508239,31.996462087326954,10.1,17.7,17.985301971435547,17.948089599609375,5.02734375,5.123046875,3.693915843963623,0.6137180328369141
8.0,0.0016972128002122901,0.9994780441810345,0.9994903022622572,0.0025122927234642553,0.9993491774950066,0.9993658251159289,6.716036525492602e-05,164.69780234014615,10.905154806096107,2163.6718580132315,8172.098570318508,8.451843195364185,32.00321372832828,10.1,17.7,17.886184692382812,18.020225524902344,5.21875,5.314453125,3.693915843963623,0.6137180328369141
9.0,0.0012368710561730396,0.9995818741020115,0.9995914008471372,0.002429666204334159,0.9993828407280235,0.9993991425621128,5.182372542187897e-05,164.70051300618798,10.893138794926926,2163.6362479733834,8181.113054531481,8.451704093646029,32.038515855736065,10.1,17.9,17.90410614013672,18.023895263671875,5.41015625,5.505859375,3.693915843963623,0.6137180328369141
10.0,0.0008876209800270783,0.9996660605244253,0.9996747716567895,0.002322954159749924,0.999551156893108,0.9995638908536812,3.750000000000003e-05,164.70944236312062,10.895377059932798,2163.5189512352404,8179.432387679998,8.451245903262658,32.03193410198074,10.2,17.8,17.95370864868164,17.9833984375,5.6015625,5.697265625,3.693915843963623,0.6137180328369141
11.0,0.0007842718355957119,0.9997586655890804,0.9997646366572562,0.0021363802863000984,0.999551156893108,0.999563687573258,2.4815204523085664e-05,164.67113367607817,10.899113419931382,2164.0222669564787,8176.628370251519,8.453211980298745,32.02095313200229,10.1,17.7,17.97577667236328,18.036827087402344,5.79296875,5.888671875,3.693915843963623,0.6137180328369141
12.0,0.0006137642281493921,0.9997670842313219,0.9997729685908938,0.002120583695037759,0.9995848201261249,0.9995966985585516,1.4323725421878952e-05,164.68338271905668,10.897771849995479,2163.8613083866658,8177.6349538861905,8.452583235885413,32.02489507065105,10.1,17.9,17.972042083740234,18.064544677734375,5.984375,6.080078125,3.693915843963623,0.6137180328369141
13.0,0.0003664991122552718,0.9998568830818966,0.9998605792821463,0.0020838172697031604,0.9995399358154358,0.9995526652696758,6.484090676804929e-06,164.6875627420377,10.896723184967414,2163.8063862671916,8178.421942749067,8.452368696356217,32.027977041893045,10.1,17.9,17.944129943847656,17.996326446533203,6.17578125,6.271484375,3.693915843963623,0.6137180328369141
14.0,0.00030780142579955617,0.9998653017241379,0.9998686179027829,0.0019438296343116535,0.9996072622814696,0.9996184125321818,1.6389299449645739e-06,164.681102829054,10.893741758074611,2163.8912654714763,8180.660234023296,8.452700255747954,32.03674253993728,10.1,17.7,17.99160385131836,18.078937530517578,6.3671875,6.462890625,3.693915843963623,0.6137180328369141
15.0,0.00034510258628034043,0.9998400457974138,0.999844583934504,0.0020270841886117635,0.9995623779707803,0.9995751182951502,0.0,164.6872264179401,10.887005906086415,2163.8108051905415,8185.721654672595,8.452385957775553,32.056563853326324,10.1,17.8,17.957599639892578,18.064163208007812,6.55859375,6.654296875,3.693915843963623,0.6137180328369141
