epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr,train_epoch_seconds,val_epoch_seconds,train_examples_per_sec,val_examples_per_sec,train_steps_per_sec,val_steps_per_sec,train_cpu_util,val_cpu_util,train_ram_used_gb,val_ram_used_gb,train_vram_used_gb,val_vram_used_gb,train_vram_peak_gb,val_vram_peak_gb
1.0,1.848137713493185,0.4276097074468085,0.4257761678914716,1.5988228419569672,0.5908196721311475,0.5888546187503714,9.96057350657239e-05,61.47224929812364,12.660604109987617,195.7305961206671,240.90477622579917,0.7645726410963558,0.9478220703965868,7.8,7.6,13.965179443359375,14.399349212646484,4.048828125,0.19140625,3.7674646377563477,1.2322373390197754
2.0,0.9396919088160738,0.7489195478723404,0.7457575132376074,0.6582826107838115,0.8068852459016393,0.8046184233929313,9.842915805643155e-05,5.640202058013529,0.4442253350280225,2133.2569075083197,6865.884855053574,8.333034794954374,27.013317462505867,11.6,14.1,14.527168273925781,14.534133911132812,4.068359375,4.1640625,3.7035441398620605,0.6126484870910645
3.0,0.4336611159304355,0.8774102393617021,0.8766418822211683,0.3379088354892418,0.900655737704918,0.8996682758460273,9.648882429441257e-05,5.642515362938866,0.4472750381100923,2132.3823199540593,6819.070460286391,8.329618437320544,26.82912967981531,11.5,14.7,14.51150894165039,14.496875762939453,4.259765625,4.35546875,3.692561626434326,0.6126484870910645
4.0,0.23292756587901015,0.9347573138297872,0.9346409301778106,0.20217953541239755,0.9350819672131148,0.93493913526406,9.381533400219318e-05,5.631637434009463,0.4448237819597125,2136.5011758993473,6856.6477865975185,8.345707718356826,26.9769748980886,11.6,14.4,14.50918960571289,14.509811401367188,4.451171875,4.546875,3.692561626434326,0.6126484870910645
5.0,0.15032698245758705,0.957779255319149,0.9577923480431101,0.16489643034387808,0.9527868852459016,0.9526390497433102,9.045084971874738e-05,5.639588552992791,0.4490253860130906,2133.488974761273,6792.489010657144,8.333941307661222,26.72454692717565,11.4,14.1,14.5146484375,14.52847671508789,4.642578125,4.73828125,3.692561626434326,0.6126484870910645
6.0,0.10925124553923911,0.9688331117021277,0.9688548216422761,0.11715563164382685,0.9642622950819673,0.9642734045412388,8.644843137107059e-05,5.636907357024029,0.4461956820450723,2134.503769164697,6835.565924844394,8.337905348299598,26.89402986824024,11.7,15.3,14.569137573242188,14.547237396240234,4.833984375,4.9296875,3.692561626434326,0.6126484870910645
7.0,0.08327092008387789,0.9758976063829787,0.9758841693509867,0.10377133228739754,0.9678688524590164,0.967848439496143,8.18711994874345e-05,5.645509059075266,0.44572288007475436,2131.251561922184,6842.816773257118,8.325201413758531,26.922557796421447,11.9,14.1,14.55002212524414,14.54159927368164,5.025390625,5.12109375,3.692561626434326,0.6126484870910645
8.0,0.06762347322829226,0.9806349734042553,0.9806270664248447,0.08578096983862706,0.9740983606557377,0.9740514080308695,7.679133974894983e-05,5.638951069908217,0.44718759413808584,2133.730165563547,6820.403875198288,8.334883459232605,26.834375902419495,11.6,14.2,14.548446655273438,14.533702850341797,5.216796875,5.3125,3.692561626434326,0.6126484870910645
9.0,0.05434210249718199,0.9844581117021277,0.9844549142778328,0.08073151135053791,0.9724590163934427,0.972468765838569,7.128896457825363e-05,5.636093745939434,0.44697759905830026,2134.811900293274,6823.608177290741,8.339108985520602,26.84698299261931,11.7,14.0,14.54440689086914,14.56502914428711,5.408203125,5.50390625,3.692561626434326,0.6126484870910645
10.0,0.04996562511362928,0.985123005319149,0.9851213552651327,0.09887571241034836,0.9704918032786886,0.9705084052561365,6.545084971874737e-05,5.636877082055435,0.4484825190156698,2134.5152333200504,6800.710999158106,8.337950130156447,26.756895734392547,11.4,14.1,14.645328521728516,14.61947250366211,5.599609375,5.6953125,3.692561626434326,0.6126484870910645
11.0,0.040802818663576816,0.9876994680851063,0.9876932799376951,0.07002600998174949,0.9767213114754099,0.9767201329234322,5.936906572928624e-05,5.6457099029794335,0.4455932138953358,2131.175743488043,6844.808010735115,8.324905248000167,26.93039217338406,11.7,14.3,14.638141632080078,14.656810760498047,5.791015625,5.88671875,3.692561626434326,0.6126484870910645
12.0,0.03579959209929121,0.9894448138297872,0.989440225982845,0.08937540023053278,0.9721311475409836,0.9722184644998405,5.313952597646568e-05,5.640570465940982,0.44373377808369696,2133.117576077081,6873.4907069092,8.332490531551098,27.043242125544392,11.7,14.5,14.61935806274414,14.623653411865234,5.982421875,6.078125,3.692561626434326,0.6126484870910645
13.0,0.026887594385350003,0.9931848404255319,0.9931801178233657,0.06917059226114242,0.9767213114754099,0.9767335063990131,4.6860474023534335e-05,5.641714730067179,0.4498152600135654,2132.6849328053013,6780.561424056665,8.330800518770708,26.67761871759999,11.4,14.1,14.637939453125,14.633155822753906,6.173828125,6.26953125,3.692561626434326,0.6126484870910645
14.0,0.027632064007698222,0.9915226063829787,0.9915315553088663,0.06705725998174948,0.9773770491803279,0.9773818705011712,4.0630934270713774e-05,5.640310209942982,0.4423001909162849,2133.2160026924535,6895.769123864746,8.332875010517396,27.130894913566213,12.0,14.7,14.639774322509766,14.6497802734375,6.365234375,6.4609375,3.692561626434326,0.6126484870910645
15.0,0.02624051367982905,0.9936835106382979,0.9936844073221153,0.06999948470318904,0.9767213114754099,0.9767521694982937,3.454915028125265e-05,5.645060240989551,0.4429876848589629,2131.421009936087,6885.067247345826,8.32586332006284,27.088789169885217,12.0,14.4,14.678001403808594,14.671279907226562,6.556640625,6.65234375,3.692561626434326,0.6126484870910645
16.0,0.024954296172933377,0.9926030585106383,0.9926091266533223,0.06717091044441599,0.9777049180327869,0.9777443912796155,2.871103542174637e-05,5.639648863114417,0.44533170387148857,2133.4661593373557,6848.827454872049,8.333852184911546,26.946206379824453,11.8,14.3,14.663593292236328,14.689926147460938,6.748046875,6.84375,3.692561626434326,0.6126484870910645
17.0,0.022482169435379354,0.9943484042553191,0.9943549836951029,0.06721329986071978,0.9780327868852459,0.9780491025596753,2.3208660251050158e-05,5.644463517004624,0.4450709840748459,2131.646340480748,6852.839455126315,8.326743517502923,26.961991298857633,11.6,14.2,14.65338134765625,14.665390014648438,6.939453125,7.021484375,3.692561626434326,0.6126484870910645
18.0,0.023278946572161736,0.9938497340425532,0.9938530705642776,0.05112725429847592,0.9836065573770492,0.9836041693509833,1.8128800512565513e-05,5.644618885125965,0.44462376995943487,2131.587666920314,6859.7322187211585,8.326514323907476,26.989110368738984,11.5,14.3,14.66794204711914,14.667068481445312,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
19.0,0.021062100187261054,0.9945146276595744,0.9945134860973477,0.06161182841316598,0.98,0.9800090542556619,1.3551568628929434e-05,5.6485841129906476,0.4487820330541581,2130.0913218816613,6796.172251467858,8.32066922610024,26.739038366430915,11.8,14.4,14.685813903808594,14.689567565917969,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
20.0,0.0198199913856831,0.9941821808510638,0.9941932199695204,0.06643840852330943,0.980983606557377,0.9809873343540179,9.549150281252635e-06,5.6362043500412256,0.445369919994846,2134.770007037093,6848.239773434398,8.338945339988644,26.943894190561565,11.5,14.1,14.62228012084961,14.631523132324219,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
21.0,0.020233434565523838,0.9948470744680851,0.9948492907586768,0.07505777828028945,0.9757377049180328,0.9757454288452749,6.184665997806822e-06,5.64543547690846,0.44852692703716457,2131.2793404892363,6800.037670307539,8.32530992378608,26.754246571701792,11.6,14.0,14.627460479736328,14.615066528320312,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
22.0,0.018285723442726946,0.9943484042553191,0.9943582651279202,0.05395777968109631,0.9826229508196721,0.9826192349712688,3.5111757055874332e-06,5.643969249911606,0.44814841402694583,2131.833018081812,6805.781086210901,8.327472726882078,26.776843617878956,11.5,14.3,14.655345916748047,14.632026672363281,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
23.0,0.020114314048848253,0.9949301861702128,0.994933762296669,0.06185827536661117,0.980983606557377,0.9809761682718401,1.570841943568452e-06,5.648647362133488,0.443483280017972,2130.0674707821604,6877.37314443151,8.320576057742814,27.0585172895666,11.9,14.1,14.762096405029297,14.37967300415039,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
24.0,0.018389260515253594,0.9946808510638298,0.9946832143468018,0.0596111810402792,0.980327868852459,0.9803334864368166,3.942649342761118e-07,5.647456088103354,0.445698396069929,2130.5167870797623,6843.192676694,8.322331199530321,26.92403676076328,12.2,14.9,14.434249877929688,14.420879364013672,7.021484375,7.021484375,3.692561626434326,0.6126484870910645
