epoch,train_loss,train_accuracy,train_f1,val_loss,val_accuracy,val_f1,lr
1.0,1.9744670137445977,0.3355219414893617,0.33004342158629585,1.9007524334016392,0.3357377049180328,0.27587154073897147,0.00029917828430524096
2.0,1.4709277863198138,0.559341755319149,0.5579466782995752,1.4379428150614755,0.54,0.5337859706796065,0.0002967221401100708
3.0,1.2170828961311502,0.6486037234042553,0.6487555180063966,1.2139519563268442,0.6108196721311475,0.6164731782283125,0.00029265847744427303
4.0,0.9608826332903923,0.7288065159574468,0.728321700167411,1.3040488121157787,0.6091803278688525,0.6134545377159568,0.0002870318186463901
5.0,0.8041409431619847,0.7755984042553191,0.7752605678734089,0.9579969262295082,0.6721311475409836,0.6804563292223638,0.0002799038105676658
6.0,0.6780558646993434,0.816156914893617,0.8157656952521425,0.9383668192879099,0.6826229508196722,0.6882700735346965,0.0002713525491562421
7.0,0.5771076527047665,0.8478224734042553,0.8475660363273173,0.6021736120005123,0.8170491803278689,0.8180887733522507,0.00026147172382160914
8.0,0.5070083699327834,0.8672706117021277,0.8669601555107003,0.637918481045082,0.7809836065573771,0.7772508554550057,0.00025036959095382875
9.0,0.44887274884163064,0.8815658244680851,0.8814451117130933,0.4441137295081967,0.8836065573770492,0.8835292777666313,0.000238167787843871
10.0,0.37878977998774105,0.905751329787234,0.9057211617238075,0.39059910508452866,0.8862295081967213,0.8855349544026314,0.00022500000000000002
11.0,0.3451171225689827,0.9115691489361702,0.911571285089684,0.3450274558145492,0.9108196721311476,0.9105641339866752,0.0002110104964613701
12.0,0.28049105786262674,0.9347573138297872,0.9347507551598335,0.4247005074923156,0.8822950819672131,0.8845716102201925,0.00019635254915624216
13.0,0.28358203806775684,0.930186170212766,0.9300872725524556,0.5130760117827868,0.839344262295082,0.8421505985085729,0.00018118675362266393
14.0,0.2716609670760784,0.9298537234042553,0.9298124722762046,0.43673628009733606,0.8662295081967213,0.8664668739805859,0.0001656792694901481
15.0,0.25060280333174034,0.9412400265957447,0.9412593954885724,0.5598793304943648,0.8311475409836065,0.822902796690375,0.0001500000000000001
16.0,0.21750738265666555,0.9519614361702128,0.9519178278305882,0.3451809842469262,0.8980327868852459,0.8982891729519263,0.00013432073050985205
17.0,0.20278622241730385,0.9532912234042553,0.9532797981047955,0.4101695376536885,0.86,0.8627202978826863,0.00011881324637733612
18.0,0.1804764524419257,0.9601063829787234,0.9601603235774403,0.39049796682889343,0.8750819672131147,0.8767155842133967,0.00010364745084375793
19.0,0.17711994495797664,0.9619348404255319,0.9619518925055968,0.27885532066470287,0.9216393442622951,0.9217245063894198,8.898950353863002e-05
20.0,0.16747456408561545,0.9651761968085106,0.9651699911968347,0.2232198546362705,0.9449180327868852,0.945144819743394,7.500000000000005e-05
21.0,0.15617240743434174,0.9679188829787234,0.9679358232803612,0.20349027039574796,0.9498360655737705,0.9499202832602209,6.183221215612906e-05
22.0,0.1400020883438435,0.9720744680851063,0.9720870984146073,0.2169526047003074,0.9449180327868852,0.9451339549812193,4.963040904617133e-05
23.0,0.14334136881726853,0.9709109042553191,0.970929142722785,0.20484256931992828,0.9465573770491803,0.9465347043450597,3.852827617839091e-05
24.0,0.13406611503438748,0.9744015957446809,0.9744032324173568,0.18766675605148567,0.9498360655737705,0.9495969250112193,2.8647450843757908e-05
25.0,0.12813806533813477,0.9761469414893617,0.9761629334483957,0.18113735511654713,0.9504918032786885,0.9507351925503997,2.00961894323342e-05
26.0,0.12625635431167928,0.9765625,0.976578322343373,0.18555249823898565,0.9511475409836065,0.9515024145261354,1.2968181353609857e-05
27.0,0.11390159485187937,0.980718085106383,0.9807144851088767,0.18621888207607581,0.9524590163934427,0.9525041523030477,7.341522555726972e-06
28.0,0.12485093258796855,0.9773936170212766,0.9774090685420476,0.17110817831070696,0.9547540983606557,0.9547897754352217,3.2778598899291474e-06
29.0,0.1255862459223321,0.9778091755319149,0.9777886099284527,0.18695644691342214,0.9508196721311475,0.9509780996793081,8.2171569475899e-07
30.0,0.11728877209602519,0.9806349734042553,0.9806318883127851,0.1780454541816086,0.9550819672131148,0.9552073828548838,0.0
